,Grand_total,Forecast,County,Label
2018-10-28 00:00:00,,55058.7929107707,Broomfield,DEM
2018-11-28 00:00:00,,55481.35767172698,Broomfield,DEM
2018-12-28 00:00:00,,55706.27997620604,Broomfield,DEM
2019-01-28 00:00:00,,53688.07461286139,Broomfield,DEM
2019-02-28 00:00:00,,53720.51076193159,Broomfield,DEM
2019-03-28 00:00:00,,53764.71529654092,Broomfield,DEM
2012-11-28,1469.0,,Cheyenne,REP
2012-12-28,1455.0,,Cheyenne,REP
2013-01-28,1414.0,,Cheyenne,REP
2013-02-28,1413.0,,Cheyenne,REP
2013-03-28,1414.0,,Cheyenne,REP
2013-04-28,1413.0,,Cheyenne,REP
2013-05-28,1409.0,,Cheyenne,REP
2013-06-28,1410.0,,Cheyenne,REP
2013-07-28,1409.0,,Cheyenne,REP
2013-08-28,1408.0,,Cheyenne,REP
2013-09-28,1403.0,,Cheyenne,REP
2013-10-28,1411.0,,Cheyenne,REP
2013-11-28,1413.0,,Cheyenne,REP
2013-12-28,1415.0,,Cheyenne,REP
2014-01-28,1415.0,,Cheyenne,REP
2014-02-28,1402.0,,Cheyenne,REP
2014-03-28,1391.0,,Cheyenne,REP
2014-04-28,1395.0,,Cheyenne,REP
2014-05-28,1403.0,,Cheyenne,REP
2014-06-28,1412.0,,Cheyenne,REP
2014-07-28,1414.0,,Cheyenne,REP
2014-08-28,1418.0,,Cheyenne,REP
2014-09-28,1425.0,,Cheyenne,REP
2014-10-28,1431.0,,Cheyenne,REP
2014-11-28,1437.0,,Cheyenne,REP
2014-12-28,1407.0,,Cheyenne,REP
2015-01-28,1401.0,,Cheyenne,REP
2015-02-28,1394.0,,Cheyenne,REP
2015-03-28,1395.0,,Cheyenne,REP
2015-04-28,1395.0,,Cheyenne,REP
2015-05-28,1394.0,,Cheyenne,REP
2015-06-28,1396.0,,Cheyenne,REP
2015-07-28,1402.0,,Cheyenne,REP
2015-08-28,1404.0,,Cheyenne,REP
2015-09-28,1402.0,,Cheyenne,REP
2015-10-28,1402.0,,Cheyenne,REP
2015-11-28,1405.0,,Cheyenne,REP
2015-12-28,1407.0,,Cheyenne,REP
2016-01-28,1408.0,,Cheyenne,REP
2016-02-28,1408.0,,Cheyenne,REP
2016-03-28,1406.0,,Cheyenne,REP
2016-04-28,1411.0,,Cheyenne,REP
2016-05-28,1414.0,,Cheyenne,REP
2016-06-28,1416.0,,Cheyenne,REP
2016-07-28,1417.0,,Cheyenne,REP
2016-08-28,1425.0,,Cheyenne,REP
2016-09-28,1430.0,,Cheyenne,REP
2016-10-28,1443.0,,Cheyenne,REP
2016-11-28,1443.0,,Cheyenne,REP
2016-12-28,1414.0,,Cheyenne,REP
2017-01-28,1409.0,,Cheyenne,REP
2017-02-28,1410.0,,Cheyenne,REP
2017-03-28,1411.0,,Cheyenne,REP
2017-04-28,1410.0,,Cheyenne,REP
2017-05-28,1412.0,,Cheyenne,REP
2017-06-28,1412.0,,Cheyenne,REP
2017-07-28,1411.0,,Cheyenne,REP
2017-08-28,1413.0,,Cheyenne,REP
2017-09-28,1409.0,,Cheyenne,REP
2017-10-28,1405.0,,Cheyenne,REP
2017-11-28 00:00:00,,1407.552960485199,Cheyenne,REP
2017-12-28 00:00:00,,1409.334241290815,Cheyenne,REP
2018-01-28 00:00:00,,1407.8720243366736,Cheyenne,REP
2018-02-28 00:00:00,,1404.9037815469587,Cheyenne,REP
2018-03-28 00:00:00,,1400.8488485944079,Cheyenne,REP
2018-04-28 00:00:00,,1405.6205167193423,Cheyenne,REP
2018-05-28 00:00:00,,1409.7621392126773,Cheyenne,REP
2018-06-28 00:00:00,,1413.360412185044,Cheyenne,REP
2018-07-28 00:00:00,,1414.588735955721,Cheyenne,REP
2018-08-28 00:00:00,,1421.6754575969703,Cheyenne,REP
2018-09-28 00:00:00,,1427.1321047655636,Cheyenne,REP
2018-10-28 00:00:00,,1438.5338260593053,Cheyenne,REP
2018-11-28 00:00:00,,1439.903761922566,Cheyenne,REP
2018-12-28 00:00:00,,1410.6149724598467,Cheyenne,REP
2019-01-28 00:00:00,,1404.7401531985147,Cheyenne,REP
2019-02-28 00:00:00,,1401.4206202195192,Cheyenne,REP
2019-03-28 00:00:00,,1403.2083274873357,Cheyenne,REP
2012-11-28,7983.0,,Clear Creek,DEM
2012-12-28,7970.0,,Clear Creek,DEM
2013-01-28,7747.0,,Clear Creek,DEM
2013-02-28,7801.0,,Clear Creek,DEM
2013-03-28,7816.0,,Clear Creek,DEM
2013-04-28,7809.0,,Clear Creek,DEM
2013-05-28,7824.0,,Clear Creek,DEM
2013-06-28,7831.0,,Clear Creek,DEM
2013-07-28,7823.0,,Clear Creek,DEM
2013-08-28,7836.0,,Clear Creek,DEM
2013-09-28,7857.0,,Clear Creek,DEM
2013-10-28,7883.0,,Clear Creek,DEM
2013-11-28,7883.0,,Clear Creek,DEM
2013-12-28,7885.0,,Clear Creek,DEM
2014-01-28,7914.0,,Clear Creek,DEM
2014-02-28,7922.0,,Clear Creek,DEM
2014-03-28,7503.0,,Clear Creek,DEM
2014-04-28,7505.0,,Clear Creek,DEM
2014-05-28,7516.0,,Clear Creek,DEM
2014-06-28,7500.0,,Clear Creek,DEM
2014-07-28,7501.0,,Clear Creek,DEM
2014-08-28,7531.0,,Clear Creek,DEM
2014-09-28,7700.0,,Clear Creek,DEM
2014-10-28,7739.0,,Clear Creek,DEM
2014-11-28,7734.0,,Clear Creek,DEM
2014-12-28,7426.0,,Clear Creek,DEM
2015-01-28,7421.0,,Clear Creek,DEM
2015-02-28,7443.0,,Clear Creek,DEM
2015-03-28,7477.0,,Clear Creek,DEM
2015-04-28,7464.0,,Clear Creek,DEM
2015-05-28,7482.0,,Clear Creek,DEM
2015-06-28,7501.0,,Clear Creek,DEM
2015-07-28,7500.0,,Clear Creek,DEM
2015-08-28,7498.0,,Clear Creek,DEM
2015-09-28,7509.0,,Clear Creek,DEM
2015-10-28,7538.0,,Clear Creek,DEM
2015-11-28,7540.0,,Clear Creek,DEM
2015-12-28,7530.0,,Clear Creek,DEM
2016-01-28,7573.0,,Clear Creek,DEM
2016-02-28,7618.0,,Clear Creek,DEM
2016-03-28,7636.0,,Clear Creek,DEM
2016-04-28,7632.0,,Clear Creek,DEM
2016-05-28,7647.0,,Clear Creek,DEM
2016-06-28,7692.0,,Clear Creek,DEM
2016-07-28,7712.0,,Clear Creek,DEM
2016-08-28,7765.0,,Clear Creek,DEM
2016-09-28,7815.0,,Clear Creek,DEM
2016-10-28,7991.0,,Clear Creek,DEM
2016-11-28,8041.0,,Clear Creek,DEM
2016-12-28,7805.0,,Clear Creek,DEM
2017-01-28,7810.0,,Clear Creek,DEM
2017-02-28,7826.0,,Clear Creek,DEM
2017-03-28,7825.0,,Clear Creek,DEM
2017-04-28,7832.0,,Clear Creek,DEM
2017-05-28,7851.0,,Clear Creek,DEM
2017-06-28,7875.0,,Clear Creek,DEM
2017-07-28,7894.0,,Clear Creek,DEM
2017-08-28,7910.0,,Clear Creek,DEM
2017-09-28,7937.0,,Clear Creek,DEM
2017-10-28,7972.0,,Clear Creek,DEM
2017-11-28 00:00:00,,7973.193226464587,Clear Creek,DEM
2017-12-28 00:00:00,,7968.0329042111725,Clear Creek,DEM
2018-01-28 00:00:00,,8005.382922398429,Clear Creek,DEM
2018-02-28 00:00:00,,8035.460160158094,Clear Creek,DEM
2018-03-28 00:00:00,,7877.210253763337,Clear Creek,DEM
2018-04-28 00:00:00,,7875.630159496303,Clear Creek,DEM
2018-05-28 00:00:00,,7889.0168856017535,Clear Creek,DEM
2018-06-28 00:00:00,,7909.414495242542,Clear Creek,DEM
2018-07-28 00:00:00,,7921.751455930836,Clear Creek,DEM
2018-08-28 00:00:00,,7965.4751742329645,Clear Creek,DEM
2018-09-28 00:00:00,,8063.4699986148835,Clear Creek,DEM
2018-10-28 00:00:00,,8184.2154485587025,Clear Creek,DEM
2018-11-28 00:00:00,,8212.033013511058,Clear Creek,DEM
2018-12-28 00:00:00,,7957.182981141872,Clear Creek,DEM
2019-01-28 00:00:00,,7935.239516546136,Clear Creek,DEM
2019-02-28 00:00:00,,7958.134404511712,Clear Creek,DEM
2019-03-28 00:00:00,,7978.3976354932465,Clear Creek,DEM
2012-11-28,5575.0,,Conejos,DEM
2012-12-28,5571.0,,Conejos,DEM
2013-01-28,5568.0,,Conejos,DEM
2013-02-28,5514.0,,Conejos,DEM
2013-03-28,5511.0,,Conejos,DEM
2013-04-28,5506.0,,Conejos,DEM
2013-05-28,5506.0,,Conejos,DEM
2013-06-28,5508.0,,Conejos,DEM
2013-07-28,5504.0,,Conejos,DEM
2013-08-28,5512.0,,Conejos,DEM
2013-09-28,5538.0,,Conejos,DEM
2013-10-28,5545.0,,Conejos,DEM
2013-11-28,5551.0,,Conejos,DEM
2013-12-28,5542.0,,Conejos,DEM
2014-01-28,5547.0,,Conejos,DEM
2014-02-28,5552.0,,Conejos,DEM
2014-03-28,5544.0,,Conejos,DEM
2014-04-28,5555.0,,Conejos,DEM
2014-05-28,5563.0,,Conejos,DEM
2014-06-28,5570.0,,Conejos,DEM
2014-07-28,5571.0,,Conejos,DEM
2014-08-28,5566.0,,Conejos,DEM
2014-09-28,5580.0,,Conejos,DEM
2014-10-28,5598.0,,Conejos,DEM
2014-11-28,5613.0,,Conejos,DEM
2014-12-28,5605.0,,Conejos,DEM
2015-01-28,5605.0,,Conejos,DEM
2015-02-28,5586.0,,Conejos,DEM
2015-03-28,5584.0,,Conejos,DEM
2015-04-28,5583.0,,Conejos,DEM
2015-05-28,5588.0,,Conejos,DEM
2015-06-28,5588.0,,Conejos,DEM
2015-07-28,5588.0,,Conejos,DEM
2015-08-28,5561.0,,Conejos,DEM
2015-09-28,5578.0,,Conejos,DEM
2015-10-28,5567.0,,Conejos,DEM
2015-11-28,5566.0,,Conejos,DEM
2015-12-28,5556.0,,Conejos,DEM
2016-01-28,5577.0,,Conejos,DEM
2016-02-28,5573.0,,Conejos,DEM
2016-03-28,5595.0,,Conejos,DEM
2016-04-28,5603.0,,Conejos,DEM
2016-05-28,5610.0,,Conejos,DEM
2016-06-28,5620.0,,Conejos,DEM
2016-07-28,5626.0,,Conejos,DEM
2016-08-28,5612.0,,Conejos,DEM
2016-09-28,5669.0,,Conejos,DEM
2016-10-28,5726.0,,Conejos,DEM
2016-11-28,5768.0,,Conejos,DEM
2016-12-28,5762.0,,Conejos,DEM
2017-01-28,5398.0,,Conejos,DEM
2017-02-28,5388.0,,Conejos,DEM
2017-03-28,5387.0,,Conejos,DEM
2017-04-28,5381.0,,Conejos,DEM
2017-05-28,5391.0,,Conejos,DEM
2017-06-28,5403.0,,Conejos,DEM
2017-07-28,5417.0,,Conejos,DEM
2017-08-28,5420.0,,Conejos,DEM
2017-09-28,5422.0,,Conejos,DEM
2017-10-28,5409.0,,Conejos,DEM
2017-11-28 00:00:00,,5408.60374071751,Conejos,DEM
2017-12-28 00:00:00,,5427.679188479036,Conejos,DEM
2018-01-28 00:00:00,,5556.71516287425,Conejos,DEM
2018-02-28 00:00:00,,5552.858506310626,Conejos,DEM
2018-03-28 00:00:00,,5581.09484711424,Conejos,DEM
2018-04-28 00:00:00,,5596.79682302751,Conejos,DEM
2018-05-28 00:00:00,,5597.658934549996,Conejos,DEM
2018-06-28 00:00:00,,5614.454215301307,Conejos,DEM
2018-07-28 00:00:00,,5616.365544931375,Conejos,DEM
2018-08-28 00:00:00,,5603.556240687263,Conejos,DEM
2018-09-28 00:00:00,,5677.901080654654,Conejos,DEM
2018-10-28 00:00:00,,5759.1063200966455,Conejos,DEM
2018-11-28 00:00:00,,5810.108459162969,Conejos,DEM
2018-12-28 00:00:00,,5811.724931719335,Conejos,DEM
2019-01-28 00:00:00,,5343.36718325879,Conejos,DEM
2019-02-28 00:00:00,,5355.788544713418,Conejos,DEM
2019-03-28 00:00:00,,5385.460175338099,Conejos,DEM
2012-11-28,2714.0,,Costilla,DEM
2012-12-28,2722.0,,Costilla,DEM
2013-01-28,2727.0,,Costilla,DEM
2013-02-28,2723.0,,Costilla,DEM
2013-03-28,2726.0,,Costilla,DEM
2013-04-28,2720.0,,Costilla,DEM
2013-05-28,2731.0,,Costilla,DEM
2013-06-28,2736.0,,Costilla,DEM
2013-07-28,2749.0,,Costilla,DEM
2013-08-28,2753.0,,Costilla,DEM
2013-09-28,2757.0,,Costilla,DEM
2013-10-28,2755.0,,Costilla,DEM
2013-11-28,2754.0,,Costilla,DEM
2013-12-28,2749.0,,Costilla,DEM
2014-01-28,2747.0,,Costilla,DEM
2014-02-28,2750.0,,Costilla,DEM
2014-03-28,2636.0,,Costilla,DEM
2014-04-28,2639.0,,Costilla,DEM
2014-05-28,2651.0,,Costilla,DEM
2014-06-28,2671.0,,Costilla,DEM
2014-07-28,2687.0,,Costilla,DEM
2014-08-28,2692.0,,Costilla,DEM
2014-09-28,2743.0,,Costilla,DEM
2014-10-28,2760.0,,Costilla,DEM
2014-11-28,2758.0,,Costilla,DEM
2014-12-28,2767.0,,Costilla,DEM
2015-01-28,2733.0,,Costilla,DEM
2015-02-28,2731.0,,Costilla,DEM
2015-03-28,2726.0,,Costilla,DEM
2015-04-28,2733.0,,Costilla,DEM
2015-05-28,2735.0,,Costilla,DEM
2015-06-28,2740.0,,Costilla,DEM
2015-07-28,2747.0,,Costilla,DEM
2015-08-28,2759.0,,Costilla,DEM
2015-09-28,2769.0,,Costilla,DEM
2015-10-28,2798.0,,Costilla,DEM
2015-11-28,2802.0,,Costilla,DEM
2015-12-28,2806.0,,Costilla,DEM
2016-01-28,2801.0,,Costilla,DEM
2016-02-28,2809.0,,Costilla,DEM
2016-03-28,2815.0,,Costilla,DEM
2016-04-28,2809.0,,Costilla,DEM
2016-05-28,2802.0,,Costilla,DEM
2016-06-28,2818.0,,Costilla,DEM
2016-07-28,2818.0,,Costilla,DEM
2016-08-28,2813.0,,Costilla,DEM
2016-09-28,2861.0,,Costilla,DEM
2016-10-28,2904.0,,Costilla,DEM
2016-11-28,2924.0,,Costilla,DEM
2016-12-28,2917.0,,Costilla,DEM
2017-01-28,2666.0,,Costilla,DEM
2017-02-28,2658.0,,Costilla,DEM
2017-03-28,2662.0,,Costilla,DEM
2017-04-28,2656.0,,Costilla,DEM
2017-05-28,2669.0,,Costilla,DEM
2017-06-28,2677.0,,Costilla,DEM
2017-07-28,2678.0,,Costilla,DEM
2017-08-28,2700.0,,Costilla,DEM
2017-09-28,2700.0,,Costilla,DEM
2017-10-28,2713.0,,Costilla,DEM
2017-11-28 00:00:00,,2714.7926062921615,Costilla,DEM
2017-12-28 00:00:00,,2715.1447205681907,Costilla,DEM
2018-01-28 00:00:00,,2711.6019429809094,Costilla,DEM
2018-02-28 00:00:00,,2717.6630888742698,Costilla,DEM
2018-03-28 00:00:00,,2675.669759680184,Costilla,DEM
2018-04-28 00:00:00,,2673.237638947025,Costilla,DEM
2018-05-28 00:00:00,,2673.823990571459,Costilla,DEM
2018-06-28 00:00:00,,2691.4326631020526,Costilla,DEM
2018-07-28 00:00:00,,2697.8405849843557,Costilla,DEM
2018-08-28 00:00:00,,2696.841837878186,Costilla,DEM
2018-09-28 00:00:00,,2746.0369309369717,Costilla,DEM
2018-10-28 00:00:00,,2778.637436736193,Costilla,DEM
2018-11-28 00:00:00,,2789.8400822649132,Costilla,DEM
2018-12-28 00:00:00,,2787.2783604678843,Costilla,DEM
2019-01-28 00:00:00,,2675.8358166928083,Costilla,DEM
2019-02-28 00:00:00,,2671.4417404199794,Costilla,DEM
2019-03-28 00:00:00,,2674.9778515504295,Costilla,DEM
2012-11-28,2216.0,,Crowley,REP
2012-12-28,2219.0,,Crowley,REP
2013-01-28,2009.0,,Crowley,REP
2013-02-28,2010.0,,Crowley,REP
2013-03-28,2007.0,,Crowley,REP
2013-04-28,2008.0,,Crowley,REP
2013-05-28,2016.0,,Crowley,REP
2013-06-28,2019.0,,Crowley,REP
2013-07-28,2017.0,,Crowley,REP
2013-08-28,2028.0,,Crowley,REP
2013-09-28,2026.0,,Crowley,REP
2013-10-28,2024.0,,Crowley,REP
2013-11-28,2025.0,,Crowley,REP
2013-12-28,2024.0,,Crowley,REP
2014-01-28,2041.0,,Crowley,REP
2014-02-28,1973.0,,Crowley,REP
2014-03-28,1967.0,,Crowley,REP
2014-04-28,1978.0,,Crowley,REP
2014-05-28,1980.0,,Crowley,REP
2014-06-28,1992.0,,Crowley,REP
2014-07-28,1992.0,,Crowley,REP
2014-08-28,2002.0,,Crowley,REP
2014-09-28,2043.0,,Crowley,REP
2014-10-28,2054.0,,Crowley,REP
2014-11-28,2059.0,,Crowley,REP
2014-12-28,1989.0,,Crowley,REP
2015-01-28,1987.0,,Crowley,REP
2015-02-28,1985.0,,Crowley,REP
2015-03-28,1991.0,,Crowley,REP
2015-04-28,1995.0,,Crowley,REP
2015-05-28,1993.0,,Crowley,REP
2015-06-28,1993.0,,Crowley,REP
2015-07-28,1989.0,,Crowley,REP
2015-08-28,1992.0,,Crowley,REP
2015-09-28,1987.0,,Crowley,REP
2015-10-28,1993.0,,Crowley,REP
2015-11-28,1991.0,,Crowley,REP
2015-12-28,1988.0,,Crowley,REP
2016-01-28,1983.0,,Crowley,REP
2016-02-28,1989.0,,Crowley,REP
2016-03-28,2005.0,,Crowley,REP
2016-04-28,2018.0,,Crowley,REP
2016-05-28,2024.0,,Crowley,REP
2016-06-28,2038.0,,Crowley,REP
2016-07-28,2035.0,,Crowley,REP
2016-08-28,2045.0,,Crowley,REP
2016-09-28,2063.0,,Crowley,REP
2016-10-28,2103.0,,Crowley,REP
2016-11-28,2110.0,,Crowley,REP
2016-12-28,2042.0,,Crowley,REP
2017-01-28,2038.0,,Crowley,REP
2017-02-28,2037.0,,Crowley,REP
2017-03-28,2045.0,,Crowley,REP
2017-04-28,2047.0,,Crowley,REP
2017-05-28,2061.0,,Crowley,REP
2017-06-28,2066.0,,Crowley,REP
2017-07-28,2071.0,,Crowley,REP
2017-08-28,2075.0,,Crowley,REP
2017-09-28,2088.0,,Crowley,REP
2017-10-28,2095.0,,Crowley,REP
2017-11-28 00:00:00,,2094.7621714150027,Crowley,REP
2017-12-28 00:00:00,,2092.9369073750754,Crowley,REP
2018-01-28 00:00:00,,2100.8582098620186,Crowley,REP
2018-02-28 00:00:00,,2063.390776484533,Crowley,REP
2018-03-28 00:00:00,,2066.4680300605546,Crowley,REP
2018-04-28 00:00:00,,2078.293233041266,Crowley,REP
2018-05-28 00:00:00,,2081.9436432261073,Crowley,REP
2018-06-28 00:00:00,,2094.768847274783,Crowley,REP
2018-07-28 00:00:00,,2093.5310406847593,Crowley,REP
2018-08-28 00:00:00,,2103.531034478536,Crowley,REP
2018-09-28 00:00:00,,2135.041182100171,Crowley,REP
2018-10-28 00:00:00,,2158.0066479487973,Crowley,REP
2018-11-28 00:00:00,,2163.8318676737767,Crowley,REP
2018-12-28 00:00:00,,2094.3118582345082,Crowley,REP
2019-01-28 00:00:00,,2078.211817274177,Crowley,REP
2019-02-28 00:00:00,,2076.9351182328573,Crowley,REP
2019-03-28 00:00:00,,2087.4279543841976,Crowley,REP
2012-11-28,3549.0,,Custer,REP
2012-12-28,3505.0,,Custer,REP
2013-01-28,3513.0,,Custer,REP
2013-02-28,3292.0,,Custer,REP
2013-03-28,3298.0,,Custer,REP
2013-04-28,3310.0,,Custer,REP
2013-05-28,3303.0,,Custer,REP
2013-06-28,3309.0,,Custer,REP
2013-07-28,3312.0,,Custer,REP
2013-08-28,3321.0,,Custer,REP
2013-09-28,3334.0,,Custer,REP
2013-10-28,3350.0,,Custer,REP
2013-11-28,3357.0,,Custer,REP
2013-12-28,3330.0,,Custer,REP
2014-01-28,3353.0,,Custer,REP
2014-02-28,3368.0,,Custer,REP
2014-03-28,3408.0,,Custer,REP
2014-04-28,3430.0,,Custer,REP
2014-05-28,3438.0,,Custer,REP
2014-06-28,3469.0,,Custer,REP
2014-07-28,3475.0,,Custer,REP
2014-08-28,3473.0,,Custer,REP
2014-09-28,3499.0,,Custer,REP
2014-10-28,3513.0,,Custer,REP
2014-11-28,3513.0,,Custer,REP
2014-12-28,3518.0,,Custer,REP
2015-01-28,3424.0,,Custer,REP
2015-02-28,3423.0,,Custer,REP
2015-03-28,3428.0,,Custer,REP
2015-04-28,3444.0,,Custer,REP
2015-05-28,3462.0,,Custer,REP
2015-06-28,3469.0,,Custer,REP
2015-07-28,3473.0,,Custer,REP
2015-08-28,3488.0,,Custer,REP
2015-09-28,3508.0,,Custer,REP
2015-10-28,3548.0,,Custer,REP
2015-11-28,3570.0,,Custer,REP
2015-12-28,3551.0,,Custer,REP
2016-01-28,3571.0,,Custer,REP
2016-02-28,3605.0,,Custer,REP
2016-03-28,3641.0,,Custer,REP
2016-04-28,3665.0,,Custer,REP
2016-05-28,3680.0,,Custer,REP
2016-06-28,3708.0,,Custer,REP
2016-07-28,3723.0,,Custer,REP
2016-08-28,3740.0,,Custer,REP
2016-09-28,3784.0,,Custer,REP
2016-10-28,3860.0,,Custer,REP
2016-11-28,3874.0,,Custer,REP
2016-12-28,3718.0,,Custer,REP
2017-01-28,3710.0,,Custer,REP
2017-02-28,3726.0,,Custer,REP
2017-03-28,3742.0,,Custer,REP
2017-04-28,3752.0,,Custer,REP
2017-05-28,3761.0,,Custer,REP
2017-06-28,3775.0,,Custer,REP
2017-07-28,3794.0,,Custer,REP
2017-08-28,3839.0,,Custer,REP
2017-09-28,3871.0,,Custer,REP
2017-10-28,3922.0,,Custer,REP
2017-11-28 00:00:00,,3956.6849575295137,Custer,REP
2017-12-28 00:00:00,,3944.450258450115,Custer,REP
2018-01-28 00:00:00,,3961.9132014532715,Custer,REP
2018-02-28 00:00:00,,4011.980832146336,Custer,REP
2018-03-28 00:00:00,,4044.598173610525,Custer,REP
2018-04-28 00:00:00,,4070.289503360233,Custer,REP
2018-05-28 00:00:00,,4091.2091566146164,Custer,REP
2018-06-28 00:00:00,,4116.672162725799,Custer,REP
2018-07-28 00:00:00,,4139.28314534542,Custer,REP
2018-08-28 00:00:00,,4172.35075939727,Custer,REP
2018-09-28 00:00:00,,4231.5727258564175,Custer,REP
2018-10-28 00:00:00,,4360.003945637011,Custer,REP
2018-11-28 00:00:00,,4385.843207626394,Custer,REP
2018-12-28 00:00:00,,4222.149799255459,Custer,REP
2019-01-28 00:00:00,,4173.078819716038,Custer,REP
2019-02-28 00:00:00,,4316.663795090975,Custer,REP
2019-03-28 00:00:00,,4338.726717922573,Custer,REP
2012-11-28,13641.0,,Chaffee,Swing
2012-12-28,13616.0,,Chaffee,Swing
2013-01-28,13139.0,,Chaffee,Swing
2013-02-28,13134.0,,Chaffee,Swing
2013-03-28,13122.0,,Chaffee,Swing
2013-04-28,13146.0,,Chaffee,Swing
2013-05-28,13172.0,,Chaffee,Swing
2013-06-28,13212.0,,Chaffee,Swing
2013-07-28,13222.0,,Chaffee,Swing
2013-08-28,13193.0,,Chaffee,Swing
2013-09-28,13201.0,,Chaffee,Swing
2013-10-28,13216.0,,Chaffee,Swing
2013-11-28,13235.0,,Chaffee,Swing
2013-12-28,13221.0,,Chaffee,Swing
2014-01-28,13231.0,,Chaffee,Swing
2014-02-28,13223.0,,Chaffee,Swing
2014-03-28,13019.0,,Chaffee,Swing
2014-04-28,13058.0,,Chaffee,Swing
2014-05-28,13060.0,,Chaffee,Swing
2014-06-28,13087.0,,Chaffee,Swing
2014-07-28,13137.0,,Chaffee,Swing
2014-08-28,13196.0,,Chaffee,Swing
2014-09-28,13418.0,,Chaffee,Swing
2014-10-28,13524.0,,Chaffee,Swing
2014-11-28,13541.0,,Chaffee,Swing
2014-12-28,13608.0,,Chaffee,Swing
2015-01-28,13404.0,,Chaffee,Swing
2015-02-28,13392.0,,Chaffee,Swing
2015-03-28,13426.0,,Chaffee,Swing
2015-04-28,13420.0,,Chaffee,Swing
2015-05-28,13415.0,,Chaffee,Swing
2015-06-28,13447.0,,Chaffee,Swing
2015-07-28,13490.0,,Chaffee,Swing
2015-08-28,13534.0,,Chaffee,Swing
2015-09-28,13574.0,,Chaffee,Swing
2015-10-28,13677.0,,Chaffee,Swing
2015-11-28,13691.0,,Chaffee,Swing
2015-12-28,13755.0,,Chaffee,Swing
2016-01-28,13764.0,,Chaffee,Swing
2016-02-28,13807.0,,Chaffee,Swing
2016-03-28,13874.0,,Chaffee,Swing
2016-04-28,13915.0,,Chaffee,Swing
2016-05-28,13946.0,,Chaffee,Swing
2016-06-28,13996.0,,Chaffee,Swing
2016-07-28,14077.0,,Chaffee,Swing
2016-08-28,14193.0,,Chaffee,Swing
2016-09-28,14344.0,,Chaffee,Swing
2016-10-28,14631.0,,Chaffee,Swing
2016-11-28,14738.0,,Chaffee,Swing
2016-12-28,14172.0,,Chaffee,Swing
2017-01-28,14197.0,,Chaffee,Swing
2017-02-28,14213.0,,Chaffee,Swing
2017-03-28,14225.0,,Chaffee,Swing
2017-04-28,14272.0,,Chaffee,Swing
2017-05-28,14282.0,,Chaffee,Swing
2017-06-28,14314.0,,Chaffee,Swing
2017-07-28,14344.0,,Chaffee,Swing
2017-08-28,14406.0,,Chaffee,Swing
2017-09-28,14491.0,,Chaffee,Swing
2017-10-28,14579.0,,Chaffee,Swing
2017-11-28 00:00:00,,14592.639452585441,Chaffee,Swing
2017-12-28 00:00:00,,14661.694176137311,Chaffee,Swing
2018-01-28 00:00:00,,14670.223334898763,Chaffee,Swing
2018-02-28 00:00:00,,14716.549902452176,Chaffee,Swing
2018-03-28 00:00:00,,14801.229544593412,Chaffee,Swing
2018-04-28 00:00:00,,14842.359357948326,Chaffee,Swing
2018-05-28 00:00:00,,14875.251151132072,Chaffee,Swing
2018-06-28 00:00:00,,14926.751619941566,Chaffee,Swing
2018-07-28 00:00:00,,15009.77400810165,Chaffee,Swing
2018-08-28 00:00:00,,15129.49082768423,Chaffee,Swing
2018-09-28 00:00:00,,15275.858391329724,Chaffee,Swing
2018-10-28 00:00:00,,15574.666712145478,Chaffee,Swing
2018-11-28 00:00:00,,15687.534387043725,Chaffee,Swing
2018-12-28 00:00:00,,15408.595236963398,Chaffee,Swing
2019-01-28 00:00:00,,15337.354057897268,Chaffee,Swing
2019-02-28 00:00:00,,15340.556878708781,Chaffee,Swing
2019-03-28 00:00:00,,15374.021139848792,Chaffee,Swing
2012-11-28,5063.0,,Huerfano,DEM
2012-12-28,5061.0,,Huerfano,DEM
2013-01-28,5077.0,,Huerfano,DEM
2013-02-28,4918.0,,Huerfano,DEM
2013-03-28,4917.0,,Huerfano,DEM
2013-04-28,4918.0,,Huerfano,DEM
2013-05-28,4910.0,,Huerfano,DEM
2013-06-28,4904.0,,Huerfano,DEM
2013-07-28,4910.0,,Huerfano,DEM
2013-08-28,4908.0,,Huerfano,DEM
2013-09-28,4899.0,,Huerfano,DEM
2013-10-28,4919.0,,Huerfano,DEM
2013-11-28,4919.0,,Huerfano,DEM
2013-12-28,4924.0,,Huerfano,DEM
2014-01-28,4924.0,,Huerfano,DEM
2014-02-28,4930.0,,Huerfano,DEM
2014-03-28,4932.0,,Huerfano,DEM
2014-04-28,4936.0,,Huerfano,DEM
2014-05-28,4933.0,,Huerfano,DEM
2014-06-28,4941.0,,Huerfano,DEM
2014-07-28,4946.0,,Huerfano,DEM
2014-08-28,4959.0,,Huerfano,DEM
2014-09-28,4981.0,,Huerfano,DEM
2014-10-28,5028.0,,Huerfano,DEM
2014-11-28,5038.0,,Huerfano,DEM
2014-12-28,4618.0,,Huerfano,DEM
2015-01-28,4621.0,,Huerfano,DEM
2015-02-28,4615.0,,Huerfano,DEM
2015-03-28,4616.0,,Huerfano,DEM
2015-04-28,4627.0,,Huerfano,DEM
2015-05-28,4618.0,,Huerfano,DEM
2015-06-28,4632.0,,Huerfano,DEM
